step,timestamp,hour,price,action,act_type,soc_before,new_soc,grid_mwh,cash,spread,degradation,is_spike
2521,2025-10-09 21:15:00,21,49.71,-0.026091821491718292,hold,0.853530764579773,0.8529640436172485,0.05435796144107977,2.7021342632360756,1.3861280167475343,0.05435796144107977,False
2522,2025-10-09 21:20:00,21,45.32,0.03758057951927185,hold,0.8529640436172485,0.8537150025367737,-0.07829287399848302,-3.5482330496112504,-1.6527625701079764,0.07829287399848302,False
2523,2025-10-09 21:25:00,21,45.43,0.01593722030520439,hold,0.8537150025367737,0.8540334701538086,-0.033202542302509144,-1.5083914968029903,-0.704557947659244,0.033202542302509144,False
2524,2025-10-09 21:30:00,21,40.04,0.014929026365280151,hold,0.8540334701538086,0.8543317914009094,-0.031102138261000313,-1.2453296159704526,-0.4923468486716349,0.031102138261000313,False
2525,2025-10-09 21:35:00,21,42.89,0.00416402006521821,hold,0.8543317914009094,0.8544149994850159,-0.008675041802537937,-0.3720725429108521,-0.16204978087140864,0.008675041802537937,False
2526,2025-10-09 21:40:00,21,42.77,-0.009250687435269356,hold,0.8544149994850159,0.854214072227478,0.01927226549014449,0.82427479501348,0.3576932474970818,0.01927226549014449,False
2527,2025-10-09 21:45:00,21,47.11,0.034254733473062515,hold,0.854214072227478,0.8548985719680786,-0.07136402806888023,-3.3619593623249475,-1.6342362427773571,0.07136402806888023,False
2528,2025-10-09 21:50:00,21,45.41,0.017831312492489815,hold,0.8548985719680786,0.8552548885345459,-0.03714856769268711,-1.6869164589249215,-0.7875496350849666,0.03714856769268711,False
2529,2025-10-09 21:55:00,21,47.05,0.054361939430236816,charge,0.8552548885345459,0.8563411831855774,-0.11325404047966003,-5.328602604568005,-2.5867222845554347,0.11325404047966003,False
2530,2025-10-09 22:00:00,22,42.04,-0.38990646600723267,discharge,0.8563411831855774,0.8478723168373108,0.812305137515068,34.14930798113346,14.483400601893662,0.812305137515068,False
2531,2025-10-09 22:05:00,22,40.72,-0.3021552562713623,discharge,0.8478723168373108,0.8413094282150269,0.6294901172320048,25.632837573687233,10.392881835500397,0.6294901172320048,False
2532,2025-10-09 22:10:00,22,41.54,-0.28803911805152893,discharge,0.8413094282150269,0.8350531458854675,0.6000814959406853,24.927385341376066,10.399412324652074,0.6000814959406853,False
2533,2025-10-09 22:15:00,22,42.1,-0.24735915660858154,discharge,0.8350531458854675,0.8296804428100586,0.5153315762678782,21.69545936087767,9.21928189943234,0.5153315762678782,False
2534,2025-10-09 22:20:00,22,50.04,-0.27920830249786377,discharge,0.8296804428100586,0.8236159682273865,0.5816839635372162,29.107465535402298,15.024896778166292,0.5816839635372162,False
2535,2025-10-09 22:25:00,22,52.88,-0.3363479673862457,discharge,0.8236159682273865,0.8163104057312012,0.7007249320546786,37.05433440705141,20.089783802007634,0.7007249320546786,False
2536,2025-10-09 22:30:00,22,52.45,-0.29550060629844666,discharge,0.8163104057312012,0.8098920583724976,0.6156262631217638,32.28959750073651,17.385285670558613,0.6156262631217638,False
2537,2025-10-09 22:35:00,22,50.12,-0.32309073209762573,discharge,0.8098920583724976,0.8028744459152222,0.6731056918700535,33.736057276527085,17.440168476353083,0.6731056918700535,False
2538,2025-10-09 22:40:00,22,59.7,-0.26345112919807434,discharge,0.8028744459152222,0.7971522212028503,0.5488565191626549,32.766734194010496,19.47891786508262,0.5488565191626549,False
2539,2025-10-09 22:45:00,22,67.01,-0.3069740831851959,discharge,0.7971522212028503,0.7904846668243408,0.6395293399691582,42.85486107133329,27.371855750679973,0.6395293399691582,False
2540,2025-10-09 22:50:00,22,77.79,-0.32974815368652344,discharge,0.7904846668243408,0.7833224534988403,0.6869753201802571,53.439810156822205,36.80813765525818,0.6869753201802571,False
2541,2025-10-09 22:55:00,22,78.71,-0.33208349347114563,discharge,0.7833224534988403,0.776109516620636,0.6918406113982201,54.454774523153894,37.705313321202986,0.6918406113982201,False
2542,2025-10-09 23:00:00,23,66.36,-0.7909790277481079,discharge,0.776109516620636,0.7589292526245117,1.6478729744752247,109.35285058617592,69.45784587413073,1.6478729744752247,False
2543,2025-10-09 23:05:00,23,68.79,-0.8211130499839783,discharge,0.7589292526245117,0.7410944700241089,1.7106521874666214,117.6757639758289,76.260874517262,1.7106521874666214,False
2544,2025-10-09 23:10:00,23,71.12,-0.8477098345756531,discharge,0.7410944700241089,0.722681999206543,1.766062155365944,125.60234048962594,82.84597570821643,1.766062155365944,False
2545,2025-10-09 23:15:00,23,70.16,-0.8426055908203125,discharge,0.722681999206543,0.7043803930282593,1.7554283142089844,123.16085052490234,80.66193103790282,1.7554283142089844,False
2546,2025-10-09 23:20:00,23,76.0,-0.848442554473877,discharge,0.7043803930282593,0.6859520077705383,1.7675886551539102,134.33673779169717,91.543416450421,1.7675886551539102,False
2547,2025-10-09 23:25:00,23,77.13,-0.87006676197052,discharge,0.6859520077705383,0.6670539379119873,1.8126390874385834,139.80885281413794,95.92486050724982,1.8126390874385834,False
2548,2025-10-09 23:30:00,23,90.26,-0.8742763996124268,discharge,0.6670539379119873,0.6480644345283508,1.8214091658592224,164.40039131045341,120.30407540500165,1.8214091658592224,False
2549,2025-10-09 23:35:00,23,86.38,-0.8805990219116211,discharge,0.6480644345283508,0.6289376020431519,1.8345812956492105,158.4711323181788,114.0559191505114,1.8345812956492105,False
2550,2025-10-09 23:40:00,23,87.68,-0.8746249079704285,discharge,0.6289376020431519,0.6099405288696289,1.8221352249383926,159.76481652259827,115.6509227268398,1.8221352249383926,False
2551,2025-10-09 23:45:00,23,81.95,-0.8897179365158081,discharge,0.6099405288696289,0.5906156301498413,1.8535790344079335,151.90080186973015,107.02565344671409,1.8535790344079335,False
2552,2025-10-09 23:50:00,23,84.14,-0.9122862815856934,discharge,0.5906156301498413,0.5708005428314209,1.9005964199701944,159.91618277629215,113.90274344881375,1.9005964199701944,False
2553,2025-10-09 23:55:00,23,85.86,-0.9477934241294861,discharge,0.5708005428314209,0.5502142310142517,1.974569633603096,169.53654874116182,121.73221791163087,1.974569633603096,False
2554,2025-10-10 00:00:00,0,88.19,-0.9277086853981018,discharge,0.5502142310142517,0.5300641655921936,1.932726427912712,170.44714367762208,123.65583685785532,1.932726427912712,False
2555,2025-10-10 00:05:00,0,95.02,-0.9157686233520508,discharge,0.5300641655921936,0.5101734399795532,1.9078512986501057,181.28403039773303,135.094950457414,1.9078512986501057,False
2556,2025-10-10 00:10:00,0,93.12,-0.94892817735672,discharge,0.5101734399795532,0.4895624816417694,1.9769337028265,184.09206640720367,136.2305014617741,1.9769337028265,False
2557,2025-10-10 00:15:00,0,87.45,-0.9431474804878235,discharge,0.4895624816417694,0.46907708048820496,1.9648905843496323,171.82968160137534,124.25968055427074,1.9648905843496323,False
2558,2025-10-10 00:20:00,0,93.05,-0.9152650833129883,discharge,0.46907708048820496,0.44919729232788086,1.9068022569020588,177.42795000473657,131.26426736513773,1.9068022569020588,False
2559,2025-10-10 00:25:00,0,96.92,-0.9065070152282715,discharge,0.44919729232788086,0.4295077323913574,1.8885562817255654,183.0388748248418,137.31692724426588,1.8885562817255654,False
2560,2025-10-10 00:30:00,0,88.21,-0.911526083946228,discharge,0.4295077323913574,0.4097091555595398,1.899012674887975,167.51190805186826,121.53681119283038,1.899012674887975,False
2561,2025-10-10 00:35:00,0,84.24,-0.9230284094810486,discharge,0.4097091555595398,0.3896607458591461,1.9229758530855179,161.99148586392403,115.43624046072362,1.9229758530855179,False
2562,2025-10-10 00:40:00,0,77.3,-0.9131864309310913,discharge,0.3896607458591461,0.3698261082172394,1.90247173110644,147.0610648145278,101.00222420444089,1.90247173110644,False
2563,2025-10-10 00:45:00,0,73.75,-0.911476731300354,discharge,0.3698261082172394,0.3500286042690277,1.8989098568757374,140.04460194458562,94.07199430962403,1.8989098568757374,False
2564,2025-10-10 00:50:00,0,72.87,-0.9049702882766724,discharge,0.3500286042690277,0.3303724229335785,1.8853547672430673,137.38580188900232,91.74136297404766,1.8853547672430673,False
2565,2025-10-10 00:55:00,0,70.28,-0.919579029083252,discharge,0.3303724229335785,0.3103989362716675,1.9157896439234414,134.64169617493945,88.26042889555295,1.9157896439234414,False
2566,2025-10-10 01:00:00,1,76.16,-0.89453125,discharge,0.3103989362716675,0.29096949100494385,1.8636067708333333,141.93229166666666,96.81437174479166,1.8636067708333333,False
2567,2025-10-10 01:05:00,1,69.89,-0.9056452512741089,discharge,0.29096949100494385,0.2712986469268799,1.8867609401543934,131.86572210739055,86.18723974625269,1.8867609401543934,False
2568,2025-10-10 01:10:00,1,69.78,-0.9022315740585327,discharge,0.2712986469268799,0.2517019510269165,1.879649112621943,131.1619150787592,85.65561006218195,1.879649112621943,False
2569,2025-10-10 01:15:00,1,68.12,-0.9142463207244873,discharge,0.2517019510269165,0.23184429109096527,1.9046798348426819,129.7467903494835,83.63449154794216,1.9046798348426819,False
2570,2025-10-10 01:20:00,1,57.47,-0.9008229970932007,discharge,0.23184429109096527,0.21227818727493286,1.8767145772775014,107.854786756138,62.41952684024969,1.8767145772775014,False
2571,2025-10-10 01:25:00,1,49.76,-0.8791664838790894,discharge,0.21227818727493286,0.19318246841430664,1.8315968414147694,91.14025882879892,46.79729929814735,1.8315968414147694,False
2572,2025-10-10 01:30:00,1,50.0,-0.8664746284484863,discharge,0.19318246841430664,0.1743624210357666,1.8051554759343464,90.25777379671732,46.554959724346794,1.8051554759343464,False
2573,2025-10-10 01:35:00,1,50.53,-0.8792426586151123,discharge,0.1743624210357666,0.15526504814624786,1.831755538781484,92.55860737462838,48.21180578072865,1.831755538781484,False
2574,2025-10-10 01:40:00,1,45.64,-0.882590651512146,discharge,0.15526504814624786,0.13609495759010315,1.8387305239836373,83.9196611146132,39.40399512896935,1.8387305239836373,False
2575,2025-10-10 01:45:00,1,42.49,-0.8517081141471863,discharge,0.13609495759010315,0.11759564280509949,1.7743919044733047,75.39391202107072,32.43588401377201,1.7743919044733047,False
2576,2025-10-10 01:50:00,1,40.52,-0.7920829057693481,discharge,0.11759564280509949,0.10039140284061432,1.6501727203528085,66.8649986286958,26.91431706895431,1.6501727203528085,False
2577,2025-10-10 01:55:00,1,39.3,-0.7431470155715942,discharge,0.10039140284061432,0.0842500627040863,1.548222949107488,60.84516189992427,23.362684302031987,1.548222949107488,False
2578,2025-10-10 02:00:00,2,40.96,-0.7165433764457703,discharge,0.0842500627040863,0.06868655979633331,1.492798700928688,61.14503479003906,25.004378240555525,1.492798700928688,False
2579,2025-10-10 02:05:00,2,41.4,-0.568375289440155,discharge,0.06868655979633331,0.05634130537509918,1.1841151863336563,49.02236871421337,20.35494005307555,1.1841151863336563,False
2580,2025-10-10 02:10:00,2,41.82,-0.29195356369018555,discharge,0.05634130537509918,0.05000000074505806,0.6082365910212199,25.436454236507416,10.71104636788368,0.6082365910212199,False
2581,2025-10-10 02:15:00,2,40.52,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2582,2025-10-10 02:20:00,2,39.59,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2583,2025-10-10 02:25:00,2,36.76,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2584,2025-10-10 02:30:00,2,33.36,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2585,2025-10-10 02:35:00,2,36.35,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2586,2025-10-10 02:40:00,2,34.72,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2587,2025-10-10 02:45:00,2,37.27,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2588,2025-10-10 02:50:00,2,36.66,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2589,2025-10-10 02:55:00,2,37.54,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2590,2025-10-10 03:00:00,3,38.68,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2591,2025-10-10 03:05:00,3,36.76,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2592,2025-10-10 03:10:00,3,36.73,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2593,2025-10-10 03:15:00,3,36.62,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2594,2025-10-10 03:20:00,3,37.0,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2595,2025-10-10 03:25:00,3,35.05,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2596,2025-10-10 03:30:00,3,32.56,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2597,2025-10-10 03:35:00,3,32.22,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2598,2025-10-10 03:40:00,3,31.3,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2599,2025-10-10 03:45:00,3,28.35,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2600,2025-10-10 03:50:00,3,27.77,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2601,2025-10-10 03:55:00,3,28.13,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2602,2025-10-10 04:00:00,4,28.81,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2603,2025-10-10 04:05:00,4,28.41,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2604,2025-10-10 04:10:00,4,28.8,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2605,2025-10-10 04:15:00,4,28.81,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2606,2025-10-10 04:20:00,4,28.77,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2607,2025-10-10 04:25:00,4,27.05,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2608,2025-10-10 04:30:00,4,27.06,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2609,2025-10-10 04:35:00,4,27.24,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2610,2025-10-10 04:40:00,4,27.2,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2611,2025-10-10 04:45:00,4,27.59,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2612,2025-10-10 04:50:00,4,27.82,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2613,2025-10-10 04:55:00,4,26.62,0.0,hold,0.05000000074505806,0.05000000074505806,-0.0,-0.0,-0.0,0.0,False
2614,2025-10-10 05:00:00,5,26.68,0.00429787440225482,hold,0.05000000074505806,0.0500858835875988,-0.00895390500469754,-0.2388901855253304,-0.022116145361602915,0.00895390500469754,False
2615,2025-10-10 05:05:00,5,26.92,0.01005267072468996,hold,0.0500858835875988,0.05028676241636276,-0.02094306400977075,-0.5637872831430286,-0.056755703466478756,0.02094306400977075,False
2616,2025-10-10 05:10:00,5,27.44,0.03174916282296181,hold,0.05028676241636276,0.05092119425535202,-0.06614408921450377,-1.8149938080459833,-0.2136454081628472,0.06614408921450377,False
2617,2025-10-10 05:15:00,5,27.45,0.036221906542778015,hold,0.05092119425535202,0.051645003259181976,-0.0754623052974542,-2.0714402804151177,-0.24449786916375146,0.0754623052974542,False
2618,2025-10-10 05:20:00,5,27.84,0.010896810330450535,hold,0.051645003259181976,0.051862750202417374,-0.022701688188438613,-0.632014999166131,-0.08240712812403214,0.022701688188438613,False
2619,2025-10-10 05:25:00,5,26.38,0.010285330936312675,hold,0.051862750202417374,0.052068278193473816,-0.02142777278398474,-0.5652646460415174,-0.04649826694124685,0.02142777278398474,False
